id_tse,firm,symbol,fin_year,year,month,industry,industry_id,sum_over1,num_holders,largest_owner,first_second,first_sumtwofour,sumfive,sumfour,sumthree,sumtwo,gini,herfindahl,sscl,ssco,ssdl,ssdo,bzcl,bzco,bzdl,tot_asset,tot_lib,ppe,book_value,marketcap,capital,equity,revenue,cost_of_revenue,gross_profit,operating_expenses,operating_income,ebt,tax,net_income,eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,begining_cash_position,change_in_cash,end_cash_position,dividend,payout,dps,adj_eps,adj_dps,adj_earning,adj_dividend,DIVTOI,DIVTNI,DIVTEQ,DIVTS,DPAY,DIVTMVE,ROA,ROE,DLOSS,NPLOSS,MTB,LEVRG,LNTA,LNQ,LHH,Q,DEBT
2.42548438819e+16,کاغذ سازی کاوه,چکاوه,1393-12-29,1393,12,محصولات کاغذی,41,88.330002,5,82.870003,52.119495,18.748869,88.330002,87.290001,85.879997,84.459999,.92743123,68.750511,1,0.0,1,0,1,0,1,491301,366876,34071,124425,305050,25000,124425,341223,286742,54481,,36655,54624,10922,43702,1748,17943,-56603,38500,23565,-17003,8134,50000,1.1442,2000,2133.0601,2440.572,5332.6499,6101.4302,1.3640704,1.1441123,.4018485,.14653175,1,.16390756,.074608028,.29459515,0,0,2.4516778,.74674386,13.104813,.89677262,4.230484,2.4516778,.74674386
4.93534475655e+16,فرآورده های نسوز آذر,کاذر,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,41.779999,4,18.299999,1.1582278,.7793867,41.779999,41.779999,38.169998,34.099998,.44518909,6.1412702,.209484,0.5444910000000003,.21056999,.54230398,.16291399,.64076298,.5,799716,395895,53915,403821,,150000,403821,,,,,,,,2805,187,11676,2179,-6852,16650,-8146,8504,9000,.32089999,60,228.19348,73.217163,3422.9023,1098.2574,,3.2085562,.022287102,,1,,,,0,0,,.4950445,13.592012,,1.8150315,,.4950445
4942127026063388,باما,کاما,1393-12-29,1393,12,استخراج کانه های فلزی,4,82.559998,9,47.23,3.8776684,1.8764402,75.43,72.400002,66.919998,59.41,.69991523,24.893147,.80962402,0.092772,.811997,.099645004,.99960202,.000248,1,1039274,181289,226674,857985,1418000,200000,857985,859181,614827,244354,-258,174246,318226,1378,316848,634,248343,-121822,-13377,179180,-119986,59194,76000,.59939998,380,773.66132,463.70868,15473.227,9274.1738,.43616498,.23986265,.08857964,.088456333,1,.053596616,.16766126,.20308746,0,0,1.6527096,.17443812,13.854033,.50241613,3.2145925,1.6527096,.17443812
4.32562126205e+16,معادن بافق,کبافق,1393-12-29,1393,12,استخراج کانه های فلزی,4,80.870003,3,75.709999,28.25,14.672481,80.870003,80.870003,80.870003,78.389999,.90552741,57.453369,1,0.0,1,0,1,0,1,,,,,1106055,202500,499245,280855,126592,154263,,104488,104769,,104769,517,20681,-12422,,2267,1117,3384,52650,.5029,260,630.88788,317.27438,12775.479,6424.8062,.50388563,.50253415,.10545924,.18746328,1,.04760161,,.20929202,0,0,,,,,4.0509734,,
1.64055566806e+16,خاک چینی ایران,کخاک,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,87.610001,3,84.779999,46.839779,29.957598,87.610001,87.610001,87.610001,86.589996,.95605522,71.919647,1,0.0,1,0,1,0,1,585197,132480,91634,452717,1380750,35000,452717,467660,150259,317401,,287663,327808,62082,265726,1518,112332,-101578,2442,179756,-68149,107889,262500,.98809999,1500,1852.3942,1830.4291,32416.898,32032.508,.91252613,.98785967,.57983243,.56130522,1,.19011407,.49156609,.6354146,0,0,3.0499187,.2263853,13.279704,1.1151149,4.2755494,3.0499187,.2263853
3623921205367364,معدنی دماوند,کدما,1393-12-29,1393,12,استخراج کانه های فلزی,4,96.32,4,51,2.4531024,1.1253309,96.32,96.32,92.010002,71.790001,.48671097,34.606487,1,0.0,1,0,1,0,1,91923,64896,40022,27027,254460,30000,27027,83133,71405,11728,-371,2934,986,222,764,25,12870,-21726,14693,143,-54,89,0,0,0,30.507151,0,91.521454,0,0,0,0,0,0,0,.031918019,.10855811,0,0,9.4150295,.70598221,11.428706,2.2423072,3.5440412,9.4150295,.70598221
5.70860553307e+16,شیشه دارویی رازی,کرازی,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,77.489998,2,70.470001,10.038462,10.038462,77.489998,77.489998,77.489998,77.489998,.81881535,50.153011,1,0.0,1,0,1,0,1,887507,420572,605126,466935,1983123,243000,466935,104340,44542,59798,-19020,26878,111972,11541,100431,413,3129,-364397,295171,60693,-78377,8418,36936,.368,152,503.97812,185.48347,12246.669,4507.2485,1.3742094,.3677749,.07910309,.35399655,1,.018625168,.030284831,.057562616,0,0,4.247107,.4738802,13.696172,1.446238,3.9150786,4.247107,.4738802
3.84372010781e+16,صنایع پتروشیمی کرمانشاه,کرماشا,1393-12-29,1393,12,محصولات شیمیایی,38,70.080002,5,42.220001,2.0425737,1.5718541,70.080002,69.080002,66.43,62.889999,.71675229,22.303314,.614362,0.2672449999999999,.619214,.268455,.98696399,.01071,1,9875573,5006535,5525697,4869038,12955693.2,1764600,4869038,5810025,2272455,3537570,86657,3106899,2861889,,2861889,1622,2687641,-736123,-59484,1556985,-1161376,418015,2735130,.95560002,1550,1979.304,1891.4434,349267.97,333764.09,.88034081,.95570791,.56173933,.47076046,1,.21111414,.31460443,.63809299,0,0,2.6608322,.50696146,16.105576,.97863895,3.1047354,2.6608322,.50696146
5.07927866839e+16,سر. توسعه و عمران استان کرمان,کرمان,1394-03-31,1393,3,انبوه سازی، املاک و مستغلات,6,31.85,5,24.709999,10.085714,4.260345,31.85,30.51,29.15,27.16,.75086343,6.241919,.323652,0.6118270000000003,.32736999,.608091,.87153703,.117106,1,524624,237192,68736,287432,1607403.3,200100,287432,50752,19551,31201,,31201,31232,,31232,156,66173,136,-27111,2094,-659,1435,32016,1.0256,160,190.36462,195.24576,3809.196,3906.8677,1.0261209,1.0251025,.11138634,.63083225,1,.019917838,.059473071,.10855089,0,0,5.5922909,.4521181,13.170437,1.7213891,1.8312876,5.5922909,.4521181
2.27875033017e+16,معادن روی ایران,کروی,1393-12-29,1393,12,استخراج کانه های فلزی,4,23.969999,3,18.389999,6.297945,3.2956989,23.969999,23.969999,23.969999,21.309999,.65623695,3.537941,.222348,0.7237309999999993,.224776,.72097099,.473755,.492755,1,4848592,824344,187875,4024248,3063302.55,2413950,4024248,585926,,585926,,549635,602662,15655,587007,243,580210,-6530,,13149,115590,128739,386232,.6584,160,296.52951,195.24576,71580.742,47131.352,.70270634,.65796828,.095976189,.65918219,1,.12608352,.11335971,.1365808,0,0,.76121116,.1700172,15.394199,-.27284449,1.2635449,.76121116,.1700172
2.83257315601e+16,سایپا شیشه,کساپا,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,59.540001,2,58.02,38.171051,38.171051,59.540001,59.540001,59.540001,59.540001,.94894189,33.68631,1,0.0,1,0,1,0,1,269252,236427,34190,32825,129010,70000,32825,311113,295338,15775,1254,-10086,-24921,,-24921,-356,20512,1009,-5189,9248,896,10156,0,0,0,-434.42181,0,-3040.9529,0,0,0,0,0,0,0,-.037459332,-.30726582,1,1,3.9302361,.87808818,12.503403,1.3686996,3.5170915,3.9302361,.87808818
4614779520007780,سرامیک اردکان,کسرا,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,66.370003,4,61.959999,35.204544,14.049887,66.370003,66.370003,65.230003,63.720001,.91763347,38.457188,1,0.0,1,0,1,0,1,636187,471989,134272,164198,2295850,42500,164198,341964,170679,171285,,153464,126858,20618,106240,2500,,,,,,,,,250,3050.7151,305.0715,,,,,,,1,,.24122468,.93462771,0,0,13.982204,.74190295,13.363248,2.6377854,3.6495457,13.982204,.74190295
2.05608871147e+16,پارس سرام,کسرام,1394-06-31,1393,6,سایر محصولات کانی غیرفلزی,21,76.669998,5,50.540001,3.2232144,2.0119426,76.669998,75.660004,74.559998,66.220001,.74109823,28.719397,1,0.0,1,0,1,0,1,176456,107224,26464,69232,121860,60000,69232,191407,195929,-4522,,-19251,-8621,,-8621,-144,-32039,21655,20468,1371,2797,4168,0,0,0,-175.72119,0,-1054.3271,0,0,0,0,0,0,0,-.10909802,-.27806506,1,1,1.7601687,.6076529,12.080827,.56540966,3.3575728,1.7601687,.6076529
2.91228549029e+16,کاشی سعدی,کسعدی,1393-12-29,1393,12,کاشی و سرامیک,47,90.75,3,48.27,1.3038898,1.1362995,90.75,90.75,90.75,85.290001,.47173554,37.302849,.69694901,0.218178,.691733,.246885,.91681999,.065070003,1,621448,420371,196341,201077,375000,150000,201077,355407,281156,74251,1852,33607,37182,5946,31236,208,49671,-44868,30780,19706,-9117,10387,33000,1.0577,220,253.81949,268.46292,3807.2925,4026.9438,.9819383,1.0564733,.16411623,.092851296,1,.088,.054078538,.16713499,0,0,1.8649572,.67643791,13.339808,.62323809,3.6190698,1.8649572,.67643791
4.26904779607e+16,صنعتی و معدنی شمال شرق شاهرود,کشرق,1393-12-29,1393,12,استخراج زغال سنگ,1,33.02,8,10.58,1.6955128,.69015002,29.290001,25.91,22.02,16.82,.44734794,2.091692,.115875,0.6565180000000004,.116755,0,.126871,.65159798,.40178999,302301,157478,174823,144823,493668,84000,144823,112515,107352,5163,-5000,-7079,15481,,15481,184,8322,-45225,16627,21114,-20408,706,4200,.27169999,50,224.53262,61.014301,1886.0741,512.52014,-.59330416,.27130032,.029000917,.037328355,1,.0085077416,-.023417057,-.048880357,1,0,3.4087679,.52093112,12.619179,1.2263509,.73797327,3.4087679,.52093112
8977369674477111,ذغالسنگ نگین,کطبس,1393-12-29,1393,12,استخراج زغال سنگ,1,74.029999,7,53.91,7.3147898,3.6012025,71.139999,68.879997,66.059998,61.279999,.77495611,30.009275,1,0.0,1,0,1,0,1,352563,213976,219749,138587,,90000,138587,,,,,,,,4170,278,74228,-82106,28151,3723,6623,10346,27000,.64749998,180,339.23953,219.65149,5088.5928,3294.7722,,6.4748201,.19482347,,1,,,,0,0,,.60691565,12.772985,,3.4015064,,.60691565
2.38378440397e+16,فرآورده های نسوز ایران,کفرا,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,65.449997,2,60.07,11.165427,11.165427,65.449997,65.449997,65.449997,65.449997,.83559972,36.373493,1,0.0,1,0,1,0,1,1078207,570666,198716,507541,1236648,136000,507541,950386,553781,396605,32195,353944,359299,69964,289335,2127,302686,-105479,12620,126549,-53415,73587,272000,.94029999,2000,2595.5483,2440.572,35299.457,33191.781,.76848316,.94008672,.53591728,.28619951,1,.21994941,.32827091,.69737029,0,0,2.436548,.52927315,13.89081,.89058226,3.5938404,2.436548,.52927315
1.94717881639e+16,فرآورده نسوز پارس,کفپارس,1393-09-30,1393,9,سایر محصولات کانی غیرفلزی,21,67.330002,5,56.66,12.39825,5.9767933,67.330002,66.139999,63.889999,61.23,.84108126,32.447948,1,0.0,1,0,1,0,1,,,,,,,-450,,,,,,,,,226,51999,-20638,-26930,7930,-4165,3796,,,0,275.78464,0,,,,,,,1,,,,0,0,,,,,3.4796371,,
3.26784319343e+16,کاشی الوند,کلوند,1393-12-29,1393,12,کاشی و سرامیک,47,97.230003,3,90.720001,20.070797,13.935484,97.230003,97.230003,97.230003,95.239998,.9125784,82.54509,1,0.0,1,0,1,0,1,1332836,718909,202684,613927,740400,400000,613927,1080938,834110,246828,13181,201936,146387,32440,113947,285,86543,-25717,43096,53858,-18977,35058,120000,1.0526,300,347.78152,366.08582,13911.261,14643.433,.5942477,1.0531212,.19546297,.11101469,1,.16207455,.15150851,.3289251,0,0,1.2060065,.53938293,14.102819,.18731451,4.4133449,1.2060065,.53938293
6.76907083470e+16,تامین ماسه,کماسه,1393-12-29,1393,12,استخراج سایر معادن,2,67.330002,4,57,11.875,5.517909,67.330002,67.330002,65.589996,61.799999,.82573396,32.894318,1,0.0,1,0,1,0,1,120718,62719,31885,57999,287388,31500,57999,135367,91043,44324,,26444,24351,4867,19484,619,25071,-3081,-3845,1907,-1022,885,17325,.88849998,550,755.35706,671.15735,2379.3748,2114.1455,.65515804,.88919115,.29871204,.1279854,1,.060284354,.21905598,.45593891,0,0,4.9550509,.51954967,11.701213,1.6004075,3.4933,4.9550509,.51954967
5.06338046395e+16,مرجان کار,کمرجان,1393-09-30,1393,9,سایر محصولات کانی غیرفلزی,21,90.059998,4,72.199997,7.6321354,4.0425534,90.059998,90.059998,86.709999,81.660004,.7808128,53.390568,1,0.0,1,0,1,0,1,93421,54625,51281,38796,107240,20000,38796,75802,51709,24093,-1195,12806,12859,2834,10025,501,10289,-742,-750,6148,-2745,3403,7000,.69859999,350,611.36328,427.1001,1222.7266,854.2002,.54661876,.69825435,.18043098,.092345849,1,.065274149,.13707839,.33008558,0,0,2.7642026,.58471864,11.444872,1.0167522,3.9776342,2.7642026,.58471864
5.03415281613e+16,معادن منگنز ایران,کمنگنز,1393-12-29,1393,12,استخراج کانه های فلزی,4,69.690002,3,35.16,1.5247182,1.018245,69.690002,69.690002,69.690002,58.220001,.33993399,18.995501,.41307899,0.2776619999999999,.41052899,.277064,.33065799,.47506499,1,468192,245221,175100,222971,,101200,222971,,,,,,,,6517.2798,322,30400,-24716,25869,4553,5284,9837,40480,.62110001,200,392.9321,244.05721,7952.9458,4939.7178,,6.2111802,.18154827,,1,,,,0,0,,.52376163,13.056634,,2.9442022,,.52376163
2.04117593708e+16,توسعه معدنی و صنعتی صبانور,کنور,1393-12-29,1393,12,استخراج کانه های فلزی,4,94.949997,3,89.559998,27.139395,16.615955,94.949997,94.949997,94.949997,92.860001,.92122167,80.362518,1,0.0,1,0,1,0,1,5549273,2494885,3113539,3054388,3926221.616,2036422,3054388,1648389,1337833,310556,-6223,160570,357623,,357623,176,430532,-641824,422688,6534,11270,17782,183277.98,.51139998,90,214.77034,109.82574,43736.305,22365.156,1.1414211,.51248938,.060004815,.11118612,1,.046680499,.028935323,.052570269,0,0,1.2854364,.44958773,15.529178,.25109828,4.386548,1.2854364,.44958773
6.72063582876e+16,شیشه همدان,کهمدا,1394-03-31,1393,3,سایر محصولات کانی غیرفلزی,21,63.73,12,16.700001,1.1997126,.63161874,47.759998,43.139999,37.41,30.620001,.49856639,6.1928911,.18855301,0.3404070000000001,.18924201,.33835,.18312199,.35357499,.28064999,1318696,352994,315995,965702,2282976,288000,965702,844367,420264,424103,5369,388939,494762,81986,412776,1433,347553,-174952,-55986,58568,9631,61172,187200,.45359999,650,1748.6699,793.18591,50361.691,22843.754,.48130941,.45351472,.19384862,.22170454,1,.081998236,.29494211,.40275261,0,0,2.3640585,.26768413,14.092154,.86037982,1.823402,2.3640585,.26768413
9698674686691944,کاشی پارس,کپارس,1393-12-29,1393,12,کاشی و سرامیک,47,92.290001,4,53.540001,1.7050955,1.3816774,92.290001,92.290001,90.419998,84.940002,.65348357,38.860188,1,0.0,1,0,1,0,1,570020,356969,109815,213051,576868.5,87750,213051,670520,430013,240507,-14473,178583,150626,33613,117013,1333,153574,-29431,-26213,10178,-5060,5125,105300,.90020001,1200,1626.6412,1464.3433,14273.777,12849.612,.58964181,.89990002,.49424785,.15704229,1,.18253727,.3132925,.83821714,0,0,2.7076545,.62623942,13.253427,.99608278,3.6599703,2.7076545,.62623942
2.29410650112e+16,فرآوری ذغال سنگ پروده طبس,کپرور,1393-12-29,1393,12,استخراج زغال سنگ,1,87.440002,5,51.209999,2.5604999,1.4745177,87.440002,85.940002,81.209999,71.209999,.65582114,31.470869,1,0.0,1,0,1,0,1,571000,168871,96570,402129,1062180,180000,402129,581902,370052,211850,,194965,203895,43037,160858,894,103988,-97802,-369,3383,-2297,856,117000,.72710001,650,1090.9357,793.18591,19636.844,14277.347,.60010773,.72734958,.2909514,.20106478,1,.11015082,.34144482,.48483199,0,0,2.6413913,.29574606,13.255144,.97130579,3.4490623,2.6413913,.29574606
5.76393647589e+16,پشم شیشه ایران,کپشیر,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,79.32,6,51.540001,2.962069,2.1959949,77.559998,75.010002,72.169998,68.940002,.74089766,29.872301,1,0.0,1,0,1,0,1,404290,210264,124438,194026,461184.66,67140,194026,459632,344816,114816,,82260,86166,13292,72874,1085,66610,-6109,9024,57725,-4765,53508,80568,1.1059999,1200,1324.0104,1464.3433,8889.4053,9831.6006,.97943109,1.1055795,.41524333,.17528805,1,.17469792,.2034678,.42396379,0,0,2.3769219,.52008212,12.909887,.86580634,3.3969316,2.3769219,.52008212
1.80278016152e+16,چادرملو,کچاد,1393-12-29,1393,12,استخراج کانه های فلزی,4,49.810001,7,16.49,1.587103,.61876172,46.130001,43.139999,36.709999,26.879999,.45874321,5.344285,.188089,0.4743039999999995,.18913899,.471861,.202326,.47219199,.42308,53899100,22766582,29324741,31132518,46341000,17100000,31132518,24805814,12325831,12479983,,12310954,14055169,,14055169,822,13356359,-9492945,311495,2690896,-2078365,582295,11115000,.79079998,650,1003.0751,793.18591,1715258.5,1356347.9,.9028545,.79081225,.3570222,.44808045,1,.2398524,.22840741,.39543715,0,0,1.488508,.42239261,17.802624,.39777428,1.6760278,1.488508,.42239261
6.23468046813e+16,شیشه و گاز,کگاز,1393-12-29,1393,12,سایر محصولات کانی غیرفلزی,21,76.860001,4,50.990002,3.0225253,1.9710089,76.860001,76.860001,75.550003,67.860001,.68618268,29.454292,1,0.0,1,0,1,0,1,961173,778622,562678,182551,1406000,134844,182551,629080,458397,170683,-10615,114786,72161,16236,55925,415,172936,-23197,-40393,946,3151,4097,35059.441,.583,260,544.24756,317.27438,7338.8521,4278.2544,.30543306,.62690103,.19205286,.055731293,1,.024935592,.11942283,.62878865,0,0,7.7019572,.81007475,13.775909,2.0414746,3.3828397,7.7019572,.81007475
3.57003447429e+16,گل گهر,کگل,1393-12-29,1393,12,استخراج کانه های فلزی,4,54.07,9,22.42,2.2555332,.97351283,48.25,45.450001,41.650002,32.360001,.59594047,7.1904631,.275545,0.4199410000000002,.277188,.41754499,.32495499,.417171,.56700999,57213996,27496598,22885063,29717398,43872000,18000000,29717398,23008865,14890425,8118440,979516,8004652,8643891,114324,8529567,474,,,,,,,9000000,1.0549001,500,578.41559,610.14301,1041148.1,1098257.4,1.1243461,1.0551533,.3028529,.39115357,1,.20514223,.13990724,.26935911,0,0,1.4763069,.48059216,17.862309,.38954365,1.9727556,1.4763069,.48059216
1.76174748233e+16,آ.س.پ,آ س پ,1395-06-31,1394,6,انبوه سازی، املاک و مستغلات,6,89.199997,5,40.259998,1.9639025,.91292518,89.199997,84.360001,75.879997,60.759998,.46446189,23.650681,.51094902,0.045774,.514355,.086037003,.51990098,.106373,.63635999,1434457,557874,90681,876583,749600,800000,876583,84140,55904,28236,2588,8207,20693,1512,19181,24,-142264,-11600,99990,97967,-57917,40050,,,20,26.168306,21.806921,,,,,,,1,,.0057213288,.0093624908,0,0,.85513866,.38890952,14.176297,-.15649165,3.1633918,.85513866,.38890952
4.48348475693e+16,کنتورسازی ایران,آکنتور,1394-12-29,1394,12,ابزارپزشکی، اپتیکی و اندازه‌گیری,0,64.629997,2,63.52,57.225224,57.225224,64.629997,64.629997,64.629997,64.629997,.96565062,40.360226,1,0.0,1,0,1,0,1,8726030,4846269,497619,3879761,9313400,200000,3879761,7515771,4319232,3196539,-9054,3127388,3120597,59641,3060956,15305,-2531,562,-30777,33876,-32663,1308,,,,,,,,,,,,1,,.35839757,.80607748,0,0,2.4005086,.55538076,15.981821,.87568063,3.6978447,2.4005086,.55538076
5.92666994375e+16,آهن و فولاد ارفع,ارفع,1394-12-29,1394,12,فلزات اساسی,33,96.43,8,38.009998,2.0391631,.93597639,83.489998,78.620003,73.629997,56.650002,.51313317,21.850405,.46085501,0.023449,.45337999,.0093700001,.44516,.036540002,.43636,10882984,9624278,7021735,1258706,9029517.975,1994865,1258706,7335684,7247523,88161,55863,922,-1146539,,-1146539,-575,668398,-218696,,189499,446881,636380,0,0,0,-626.94897,0,-125067.86,0,0,0,0,0,0,0,.00008471941,.0007324983,0,1,7.1736512,.88434184,16.202711,1.9704148,3.0842195,7.1736512,.88434184
5.27929031313e+16,افرانت,افرا,1394-12-29,1394,12,رایانه و فعالیت‌های وابسته به آن,17,91.480003,5,29.48,1.474,.49133334,91.480003,89.480003,69.480003,49.48,.30039352,20.730703,.46703199,0.049455,.48985201,.018928999,.49708,.0044100001,.5,703884,402774,433653,301110,1831500,200000,301110,513624,365807,147817,,73621,64589,3965,60624,303,243470,-249892,77064,27290,53115,80405,54000,.89109999,270,330.37485,294.39343,6607.4971,5887.8687,.73348635,.89073634,.17933646,.10513528,1,.02948403,.10459252,.24449869,0,0,6.0824947,.57221645,13.464369,1.8054149,3.031616,6.0824947,.57221645
8646067353086740,تأسیسات راه آهن,بالاس,1394-12-29,1394,12,پیمانکاری صنعتی,46,80.139999,2,77.440002,28.681482,28.681482,80.139999,80.139999,80.139999,80.139999,.9326179,60.042435,1,0.0,1,0,1,0,1,,,,,1608240,80000,146000,1700989,1509445,191544,1631,106466,75826,15128,60698,759,-150227,-26774,50000,268547,-150399,118148,48000,.79049999,600,827.57269,654.20764,6620.5815,5233.6611,.45084816,.79080033,.32876712,.028218877,1,.029846292,,.7292192,0,0,,,,,4.0950518,,
6.29521654211e+16,کابل البرز,بالبر,1395-06-31,1394,6,ماشین آلات و دستگاه‌های برقی,37,92.279999,3,60.299999,2.0700309,1.8855535,92.279999,92.279999,92.279999,89.43,.62256175,44.927692,1,0.0,1,0,1,0,1,1090864,838446,154674,252418,925406.4,114000,252418,983169,898141,85028,7993,18148,27530,,27530,121,186343,-8220,-73622,15106,20281,35561,0,0,0,131.93187,0,1504.0234,0,0,0,0,0,0,0,.016636355,.071896613,0,0,3.6661665,.76860726,13.90248,1.2991465,3.8050544,3.6661665,.76860726
4.67525995690e+16,ایران ترانسفو,بترانس,1394-12-29,1394,12,ماشین آلات و دستگاه‌های برقی,37,90.07,8,35.119999,1.1518531,.71107513,86.739998,84.510002,82.269997,65.610001,.68551445,24.543463,.34156099,0.035726000000000015,.339093,.034786001,.32991901,.010328,.33333001,,,,,,,3986144,,,,,,,,112500,750,-474774,247104,507499,224852,-79899,144953,1125000,1,750,817.75958,817.75958,122663.93,122663.93,,10,.28222764,,1,,,,0,0,,,,,3.2004457,,
4.73773159528e+16,پارس سوئیچ,بسویچ,1394-12-29,1394,12,ماشین آلات و دستگاه‌های برقی,37,86.120003,3,44.450001,1.2134862,1.0667146,86.120003,86.120003,86.120003,81.080002,.45761728,33.429611,.482613,0.2766230000000001,.476134,.290645,.52578002,.33880699,1,1225542,391232,49307,834310,1765250,250000,834310,842883,546464,296419,-16198,236030,241420,43140,198280,793,275314,-137806,-80668,18907,9981,29248,175000,.88270003,700,864.64441,763.24225,21616.111,19081.057,.74143118,.88259029,.20975417,.20762075,1,.099136099,.19259234,.28290445,0,0,2.1158202,.31923181,14.018894,.74944252,3.5094421,2.1158202,.31923181
6.94545390565e+16,لامپ پارس شهاب,بشهاب,1394-12-29,1394,12,ماشین آلات و دستگاه‌های برقی,37,88.720001,2,87.089996,53.429447,53.429447,88.720001,88.720001,88.720001,88.720001,.96325517,75.873253,1,0.0,1,0,1,0,1,2156512,1778251,47798,378261,852606,54000,378261,1832630,1532672,299958,4758,170242,81166,,81166,501,160184,-26045,43279,42274,-19160,23445,32400,.39919999,200,546.26337,218.06921,8849.4668,3532.7212,.19031732,.39918193,.085655145,.017679511,1,.038001139,.078943223,.4500649,0,0,2.254015,.82459593,14.584002,.81271303,4.3290644,2.254015,.82459593
2.20868767246e+16,موتوژن,بموتو,1395-06-31,1394,6,ماشین آلات و دستگاه‌های برقی,37,94.139999,5,53.25,3.1791046,1.5511215,94.139999,87.580002,80.779999,70,.5488103,33.216068,1,0.0,1,0,1,0,1,2857227,1677558,343196,1179669,3416968.8,680400,1179669,2659365,2067657,591708,320,516362,358554,75344,283210,416,794016,-106652,-191126,92202,-25831,67562,238140,.84130001,350,453.58395,381.62112,30861.854,25965.502,.46118808,.84086013,.20187019,.089547694,1,.069693349,.18072137,.43771771,0,0,2.8965487,.58712798,14.865362,1.06352,3.5030336,2.8965487,.58712798
3.98078866308e+16,تولید برق عسلویه مپنا,بمپنا,1394-12-29,1394,12,عرضه برق، گاز، بخاروآب گرم,27,89.07,3,86.550003,66.068703,34.345238,89.07,89.07,89.07,87.860001,.95812285,74.940826,1,0.0,1,0,1,0,1,12822327,11636836,4668591,1185491,8884512,728000,1185491,3576128,1327179,2248949,,2245820,1295581,,1295581,1780,616134,-33634,-355645,21042,20194,41236,647920,.5,890,1940.816,970.40802,141291.41,70645.703,.28850043,.50009996,.54654145,.1811792,1,.072926909,.17514917,1.8944218,0,0,7.4943733,.90754479,16.366699,2.0141525,4.316699,7.4943733,.90754479
2.04538286183e+16,نیروترانس,بنیرو,1394-12-29,1394,12,ماشین آلات و دستگاه‌های برقی,37,80.910004,6,20.73,1.0033882,.39283684,78.449997,73.5,57.52,41.389999,.34267706,14.026599,.20992599,0.21446700000000002,.208645,.217711,.20039,.256567,.28571001,1300380,742488,158314,557892,1650000,240000,557892,888262,654620,233642,-2335,164867,172386,22464,149922,500,136826,-63436,4481,32603,-25014,7687,105000,.69999999,350,545.17303,381.62112,16355.191,11448.634,.636877,.70036417,.18820848,.11820836,1,.063636363,.12678371,.29551777,0,0,2.9575617,.57097769,14.078167,1.0843652,2.6409554,2.9575617,.57097769
7.02196638938e+16,جوشکاب یزد,بکاب,1395-06-31,1394,6,ماشین آلات و دستگاه‌های برقی,37,63.400002,3,44.849998,2.6382353,2.4177897,63.400002,63.400002,63.400002,61.849998,.68296528,23.029249,.73576599,0.2299870000000001,.74728698,.225228,.999924,.000074000003,1,147510,80448,46737,67062,273196,15400,67062,76758,56019,20739,296,7249,4871,963,3908,254,7739,-101,-1774,512,-144,368,400.39999,.1024,26,276.94791,28.348997,426.49976,43.657455,.055235203,.1024565,.0059705945,.0052163941,1,.0014656144,.049142431,.108094,0,0,4.0737824,.5453732,11.901651,1.4045719,3.136765,4.0737824,.5453732
2.23821567828e+16,شهید قندی,بکام,1394-12-29,1394,12,ماشین آلات و دستگاه‌های برقی,37,77.050003,4,69.910004,17.521303,9.791317,77.050003,77.050003,75.970001,73.900002,.9016223,49.087795,1,0.0,1,0,1,0,1,2519834,1822911,217177,696923,1399800,600000,696923,1155754,889650,266104,,146090,223476,,223476,372,28176,281878,-161467,107332,38825,158909,0,0,0,405.60873,0,24336.523,0,0,0,0,0,0,0,.057976041,.20962143,0,0,2.0085433,.72342503,14.739703,.69740969,3.8936105,2.0085433,.72342503
1.92987484525e+16,تراکتورسازی,تایرا,1394-12-29,1394,12,ماشین آلات و تجهیزات,36,24.940001,9,10.77,2.6461916,1.368488,19.99,18.639999,17.08,14.84,.49388534,1.479774,.119119,0.7395919999999995,.120186,.73740298,.148388,.71686101,.73333001,5343380,2582469,454120,2760911,4858200,1800000,2760911,6051038,5146627,904411,12870,523415,717166,48219,668947,372,351567,831748,-506556,348123,327210,675333,630000,.94090003,350,405.60873,381.62112,73009.57,68691.805,1.2036338,.94177866,.22818555,.10411437,1,.12967765,.097955786,.18958054,0,0,1.7596366,.4833025,15.491369,.56510735,.39188936,1.7596366,.4833025
1.58262298694e+16,ماشین سازی نیرو محرکه,تمحرکه,1394-12-29,1394,12,ماشین آلات و تجهیزات,36,69.669998,2,56.110001,4.1379056,4.1379056,69.669998,69.669998,69.669998,69.669998,.61073631,33.322056,1,0.0,1,0,1,0,1,142663,57080,93517,85583,198969.619,32500,85583,31122,44077,-12955,-1938,-22047,-26940,,-26940,-829,-7161,1108,8002,6783,-2318,4465,0,0,0,-903.89691,0,-2937.6648,0,0,0,0,0,0,0,-.15453902,-.25760958,1,1,2.3248732,.40010375,11.86824,.84366548,3.5062196,2.3248732,.40010375
